movieId,title,genres,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,poster_path,cluster_kmeans
8964,Callas Forever (2002),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/8964.jpg,5
56169,Awake (2007),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/56169.jpg,6
166635,Passengers (2016),Adventure|Drama|Romance|Sci-Fi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data/posters/166635.jpg,1
2927,Brief Encounter (1946),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/2927.jpg,11
31410,"Downfall (Untergang, Der) (2004)",Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,data/posters/31410.jpg,1
1677,Critical Care (1997),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1677.jpg,9
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/7895.jpg,3
1276,Cool Hand Luke (1967),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1276.jpg,11
32022,Gunner Palace (2004),Documentary|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,data/posters/32022.jpg,11
1242,Glory (1989),Drama|War,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,data/posters/1242.jpg,9
7045,"Witches, The (1990)",Children|Fantasy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data/posters/7045.jpg,11
3167,Carnal Knowledge (1971),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3167.jpg,4
169180,American Fable (2017),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/169180.jpg,1
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/6448.jpg,1
5455,"Object of Beauty, The (1991)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/5455.jpg,10
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,data/posters/150596.jpg,0
47465,Tideland (2005),Drama|Fantasy|Thriller,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,data/posters/47465.jpg,5
26901,Last of the Dogmen (1995),Adventure|Western,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,data/posters/26901.jpg,1
3730,"Conversation, The (1974)",Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data/posters/3730.jpg,5
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,data/posters/1245.jpg,9
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/121715.jpg,11
2469,Peggy Sue Got Married (1986),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/2469.jpg,11
111795,Million Dollar Arm (2014),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/111795.jpg,2
5888,Brother (Brat) (1997),Crime|Drama,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/5888.jpg,2
106062,Jackass Presents: Bad Grandpa (2013),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/106062.jpg,4
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/4399.jpg,6
3606,On the Town (1949),Comedy|Musical|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,data/posters/3606.jpg,4
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,data/posters/65642.jpg,2
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,data/posters/51545.jpg,2
1777,"Wedding Singer, The (1998)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/1777.jpg,5
55577,Saw IV (2007),Crime|Horror|Thriller,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/55577.jpg,3
26429,Love at First Bite (1979),Comedy|Horror|Romance,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,data/posters/26429.jpg,10
51471,Amazing Grace (2006),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/51471.jpg,5
27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data/posters/27320.jpg,10
102984,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/102984.jpg,1
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/4741.jpg,3
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,data/posters/4789.jpg,9
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,data/posters/7073.jpg,4
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,data/posters/3300.jpg,5
8425,Meet the Applegates (1991),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/8425.jpg,9
47200,Crank (2006),Action|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/47200.jpg,9
65225,Zeitgeist: Addendum (2008),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/65225.jpg,5
72011,Up in the Air (2009),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/72011.jpg,10
91890,"Iron Lady, The (2011)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/91890.jpg,6
176419,Mother! (2017),Drama|Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,data/posters/176419.jpg,2
2492,20 Dates (1998),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/2492.jpg,4
106144,"Selfish Giant, The (2013)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/106144.jpg,9
154975,Merci Patron ! (2016),Comedy|Documentary,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/154975.jpg,10
3894,Solas (1999),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3894.jpg,9
697,Feeling Minnesota (1996),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/697.jpg,5
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/1971.jpg,5
27373,61* (2001),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/27373.jpg,2
87785,Takers (2010),Action|Crime|Thriller,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/87785.jpg,9
37720,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,data/posters/37720.jpg,1
100302,Upside Down (2012),Drama|Romance|Sci-Fi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,data/posters/100302.jpg,5
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,data/posters/44761.jpg,1
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,data/posters/4356.jpg,11
170411,Dave Chappelle: Deep in the Heart of Texas (2017),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/170411.jpg,3
5611,"Four Feathers, The (2002)",Adventure|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,data/posters/5611.jpg,9
6427,"Railway Children, The (1970)",Children|Drama,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/6427.jpg,9
73501,Pekka ja Pätkä Suezilla (1958),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/73501.jpg,3
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/4840.jpg,5
8954,Lightning in a Bottle (2004),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/8954.jpg,0
3784,"Kid, The (2000)",Comedy|Fantasy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data/posters/3784.jpg,9
95654,Geri's Game (1997),Animation|Children,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/95654.jpg,4
1812,Wide Awake (1998),Children|Comedy|Drama,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1812.jpg,4
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,data/posters/4409.jpg,2
39516,Don't Move (Non ti muovere) (2004),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/39516.jpg,2
838,Emma (1996),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/838.jpg,1
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data/posters/3889.jpg,5
2996,Music of the Heart (1999),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/2996.jpg,9
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,data/posters/67361.jpg,10
4812,SpaceCamp (1986),Adventure|Sci-Fi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data/posters/4812.jpg,5
3667,Rent-A-Cop (1988),Action|Comedy|Crime,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3667.jpg,5
102338,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/102338.jpg,4
6616,Grind (2003),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/6616.jpg,4
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,data/posters/2138.jpg,5
80241,Going the Distance (2010),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/80241.jpg,2
3453,Here on Earth (2000),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/3453.jpg,1
8266,Purple Rain (1984),Drama|Musical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data/posters/8266.jpg,9
4308,Moulin Rouge (2001),Drama|Musical|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,data/posters/4308.jpg,0
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,data/posters/27839.jpg,9
74532,Cop Out (2010),Action|Comedy|Crime,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/74532.jpg,9
8008,Brigadoon (1954),Fantasy|Musical|Romance,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,data/posters/8008.jpg,11
1673,Boogie Nights (1997),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1673.jpg,5
55207,Cashback (2004),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/55207.jpg,5
1292,Being There (1979),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1292.jpg,2
135,Down Periscope (1996),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/135.jpg,4
1218,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/1218.jpg,4
3357,East-West (Est-ouest) (1999),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/3357.jpg,9
148626,"Big Short, The (2015)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/148626.jpg,11
195,Something to Talk About (1995),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/195.jpg,9
170401,Table 19 (2017),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/170401.jpg,1
6856,Yankee Doodle Dandy (1942),Drama|Musical,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data/posters/6856.jpg,0
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,data/posters/1250.jpg,5
6832,Regarding Henry (1991),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/6832.jpg,4
25797,Gold Diggers of 1933 (1933),Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,data/posters/25797.jpg,4
5266,Panic Room (2002),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/5266.jpg,6
3353,"Closer You Get, The (2000)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/3353.jpg,4
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3812.jpg,0
43871,Firewall (2006),Crime|Drama|Thriller,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/43871.jpg,9
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,data/posters/26590.jpg,11
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/77841.jpg,11
6565,Seabiscuit (2003),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/6565.jpg,11
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/6584.jpg,4
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,data/posters/51709.jpg,9
3350,"Raisin in the Sun, A (1961)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3350.jpg,9
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/1453.jpg,3
102720,Epic (2013),Adventure|Animation|Fantasy,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data/posters/102720.jpg,5
340,"War, The (1994)",Adventure|Drama|War,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,data/posters/340.jpg,0
2255,Young Doctors in Love (1982),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/2255.jpg,2
3673,Benji the Hunted (1987),Adventure|Children,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3673.jpg,3
79592,"Other Guys, The (2010)",Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/79592.jpg,5
128488,Wild Card (2015),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/128488.jpg,9
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,data/posters/95105.jpg,9
6320,Scenes from a Mall (1991),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/6320.jpg,11
49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,data/posters/49530.jpg,0
59727,"Strangers, The (2008)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,data/posters/59727.jpg,1
6760,In This World (2002),Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/6760.jpg,5
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/92643.jpg,11
145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/145935.jpg,9
2797,Big (1988),Comedy|Drama|Fantasy|Romance,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,data/posters/2797.jpg,6
26344,French Connection II (1975),Action|Crime|Drama|Thriller,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/26344.jpg,0
50798,Epic Movie (2007),Adventure|Comedy,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/50798.jpg,10
134881,Love & Mercy (2014),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/134881.jpg,5
2443,Playing by Heart (1998),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/2443.jpg,3
82041,"Loved Ones, The (2009)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data/posters/82041.jpg,5
97836,Here Comes the Boom (2012),Action|Comedy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/97836.jpg,11
90524,Abduction (2011),Action|Drama|Mystery|Thriller,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,data/posters/90524.jpg,11
762,Striptease (1996),Comedy|Crime,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/762.jpg,1
27808,Spanglish (2004),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/27808.jpg,9
1419,Walkabout (1971),Adventure|Drama,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1419.jpg,6
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,data/posters/56757.jpg,5
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,data/posters/36525.jpg,5
127096,Project Almanac (2015),Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,data/posters/127096.jpg,2
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,data/posters/6631.jpg,1
189,Reckless (1995),Comedy|Fantasy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,data/posters/189.jpg,5
237,Forget Paris (1995),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/237.jpg,9
56949,27 Dresses (2008),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/56949.jpg,2
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,data/posters/26764.jpg,4
7414,Going in Style (1979),Comedy|Drama,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/7414.jpg,9
3937,Runaway (1984),Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,data/posters/3937.jpg,4
86293,Arthur (2011),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/86293.jpg,9
3248,Sister Act 2: Back in the Habit (1993),Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/3248.jpg,11
1635,"Ice Storm, The (1997)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/1635.jpg,2
112006,Tangled Ever After (2012),Action|Animation|Children,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/112006.jpg,3
91981,Sacrifice (Zhao shi gu er) (2010),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/91981.jpg,11
164917,13th (2016),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/164917.jpg,9
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,data/posters/44191.jpg,3
85438,Jane Eyre (2011),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/85438.jpg,2
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,data/posters/40815.jpg,11
6201,Lady Jane (1986),Drama|Romance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/6201.jpg,6
4453,Michael Jordan to the Max (2000),Documentary|IMAX,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,data/posters/4453.jpg,5
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/88954.jpg,11
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data/posters/6268.jpg,3
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,data/posters/6333.jpg,3
5449,Mr. Deeds (2002),Comedy|Romance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,data/posters/5449.jpg,3
131796,Woman in Gold (2015),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/131796.jpg,11
7078,Jezebel (1938),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/7078.jpg,11
7319,Club Dread (2004),Comedy|Horror,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data/posters/7319.jpg,3
1128,"Fog, The (1980)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,data/posters/1128.jpg,1
68194,"Damned United, The (2009)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/68194.jpg,10
101360,"Call, The (2013)",Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/101360.jpg,4
3428,"Champ, The (1979)",Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3428.jpg,3
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,data/posters/5319.jpg,10
3534,28 Days (2000),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3534.jpg,3
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/8753.jpg,9
6639,Wait Until Dark (1967),Drama|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,data/posters/6639.jpg,9
3105,Awakenings (1990),Drama|Mystery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,data/posters/3105.jpg,6
93287,"Big Year, The (2011)",Comedy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data/posters/93287.jpg,9
3720,Sunshine (1999),Drama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data/posters/3720.jpg,6
74458,Shutter Island (2010),Drama|Mystery|Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,data/posters/74458.jpg,6
